,stop_id_x,stop_name_x,parent_station_x,stop_id_y,stop_name_y,parent_station_y
0,est_90_21,Intercambiador de Plaza de Castilla,,par_4_1,PLAZA DE CASTILLA,est_90_21
1,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_1,Plaza de Castilla,est_90_21
2,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_1040,Ascensor,est_90_21
3,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_1043,Intercambiador Superficie,est_90_21
4,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_1044,Ascensor,est_90_21
5,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_2,Castellana impares,est_90_21
6,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_3,Bravo Murillo,est_90_21
7,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_4,Paseo Castellana pares,est_90_21
8,est_90_21,Intercambiador de Plaza de Castilla,,acc_4_1_773,Intercambiador,est_90_21
9,est_90_21,Intercambiador de Plaza de Castilla,,par_4_164,PLAZA DE CASTILLA,est_90_21
10,est_90_21,Intercambiador de Plaza de Castilla,,par_4_190,PLAZA DE CASTILLA,est_90_21
11,est_90_25,Chamartín,,par_4_261,CHAMARTIN,est_90_25
12,est_90_25,Chamartín,,acc_4_261_474,Chamartín,est_90_25
13,est_90_25,Chamartín,,acc_4_261_642,Ascensor,est_90_25
14,est_90_25,Chamartín,,par_4_189,CHAMARTIN,est_90_25
15,est_90_54,Atocha-Renfe,,par_4_16,ATOCHA RENFE,est_90_54
16,est_90_54,Atocha-Renfe,,acc_4_16_53,Alfonso XII,est_90_54
17,est_90_54,Atocha-Renfe,,acc_4_16_54,Paseo Infanta Isabel,est_90_54
18,est_90_54,Atocha-Renfe,,acc_4_16_572,Ascensor,est_90_54
19,est_90_58,Puerta del Sol,,par_4_12,SOL,est_90_58
20,est_90_58,Puerta del Sol,,acc_4_12_1034,Alcalá,est_90_58
21,est_90_58,Puerta del Sol,,acc_4_12_1048,RENFE,est_90_58
22,est_90_58,Puerta del Sol,,acc_4_12_41,Carretas,est_90_58
23,est_90_58,Puerta del Sol,,acc_4_12_42,Carmen,est_90_58
24,est_90_58,Puerta del Sol,,acc_4_12_43,Mayor,est_90_58
25,est_90_58,Puerta del Sol,,acc_4_12_776,Ascensor,est_90_58
26,est_90_58,Puerta del Sol,,acc_4_12_777,Preciados,est_90_58
27,est_90_58,Puerta del Sol,,par_4_35,SOL,est_90_58
28,est_90_58,Puerta del Sol,,par_4_48,SOL,est_90_58
29,est_4_10,TRIBUNAL,,acc_4_10_35,Fuencarral,est_4_10
30,est_4_10,TRIBUNAL,,acc_4_10_36,Tribunal de Cuentas,est_4_10
31,est_4_10,TRIBUNAL,,par_4_196,TRIBUNAL,est_4_10
32,est_4_11,GRAN VIA,,acc_4_11_37,Gran Vía,est_4_11
33,est_4_11,GRAN VIA,,acc_4_11_38,Gran Vía,est_4_11
34,est_4_11,GRAN VIA,,acc_4_11_39,Fuencarral,est_4_11
35,est_4_11,GRAN VIA,,acc_4_11_40,Montera,est_4_11
36,est_4_11,GRAN VIA,,par_4_87,GRAN VIA,est_4_11
37,est_4_13,TIRSO DE MOLINA,,acc_4_13_44,Conde de Romanones,est_4_13
38,est_4_13,TIRSO DE MOLINA,,acc_4_13_45,Magdalena,est_4_13
39,est_4_14,ANTON MARTIN,,acc_4_14_46,Amor de Dios,est_4_14
40,est_4_14,ANTON MARTIN,,acc_4_14_47,Magdalena,est_4_14
41,est_4_14,ANTON MARTIN,,acc_4_14_49,Atocha impares,est_4_14
42,est_4_14,ANTON MARTIN,,acc_4_14_50,Atocha pares,est_4_14
43,est_4_15,ESTACION DEL ARTE,,acc_4_15_51,Atocha,est_4_15
44,est_4_15,ESTACION DEL ARTE,,acc_4_15_52,Ministerio,est_4_15
45,est_4_17,MENENDEZ PELAYO,,acc_4_17_57,Menéndez Pelayo impares,est_4_17
46,est_4_17,MENENDEZ PELAYO,,acc_4_17_58,Menéndez Pelayo pares,est_4_17
47,est_4_17,MENENDEZ PELAYO,,acc_4_17_59,Gutenberg,est_4_17
48,est_4_18,PACIFICO,,acc_4_18_1050,Ascensor,est_4_18
49,est_4_18,PACIFICO,,acc_4_18_60,Doctor Esquerdo pares,est_4_18
50,est_4_18,PACIFICO,,acc_4_18_61,Doctor Esquerdo impares,est_4_18
51,est_4_18,PACIFICO,,acc_4_18_62,Sánchez Barcaíztegui,est_4_18
52,est_4_18,PACIFICO,,par_4_112,PACIFICO,est_4_18
53,est_4_19,PUENTE DE VALLECAS,,acc_4_19_63,Albufera pares,est_4_19
54,est_4_19,PUENTE DE VALLECAS,,acc_4_19_64,Albufera impares,est_4_19
55,est_4_19,PUENTE DE VALLECAS,,acc_4_19_65,Peña Prieta,est_4_19
56,est_4_2,VALDEACEDERAS,,acc_4_2_5,Capitán Blanco Argibay,est_4_2
57,est_4_2,VALDEACEDERAS,,acc_4_2_6,Aníbal,est_4_2
58,est_4_20,NUEVA NUMANCIA,,acc_4_20_66,Avenida de la Albufera pares (N),est_4_20
59,est_4_20,NUEVA NUMANCIA,,acc_4_20_67,Avenida de la Albufera impares (N),est_4_20
60,est_4_20,NUEVA NUMANCIA,,acc_4_20_68,Avenida de la Albufera impares (S),est_4_20
61,est_4_20,NUEVA NUMANCIA,,acc_4_20_69,Avenida de la Albufera pares (S),est_4_20
62,est_4_21,PORTAZGO,,acc_4_21_1093,Ascensor 1,est_4_21
63,est_4_21,PORTAZGO,,acc_4_21_1094,Ascensor 2,est_4_21
64,est_4_21,PORTAZGO,,acc_4_21_70,Albufera pares,est_4_21
65,est_4_21,PORTAZGO,,acc_4_21_71,Rogelio Folgueras,est_4_21
66,est_4_21,PORTAZGO,,acc_4_21_72,Albufera impares,est_4_21
67,est_4_21,PORTAZGO,,acc_4_21_73,Teniente Muñoz Díaz,est_4_21
68,est_4_22,BUENOS AIRES,,acc_4_22_74,Pío Felipe,est_4_22
69,est_4_22,BUENOS AIRES,,acc_4_22_75,Buenos Aires,est_4_22
70,est_4_23,ALTO DEL ARENAL,,acc_4_23_76,Albufera impares,est_4_23
71,est_4_23,ALTO DEL ARENAL,,acc_4_23_77,Albufera pares,est_4_23
72,est_4_23,ALTO DEL ARENAL,,acc_4_23_78,Ascensor,est_4_23
73,est_4_24,MIGUEL HERNANDEZ,,acc_4_24_79,Rafael Alberti - Ambulatorio,est_4_24
74,est_4_24,MIGUEL HERNANDEZ,,acc_4_24_80,Albufera pares,est_4_24
75,est_4_24,MIGUEL HERNANDEZ,,acc_4_24_81,Aparcamiento,est_4_24
76,est_4_24,MIGUEL HERNANDEZ,,acc_4_24_82,Ascensor,est_4_24
77,est_4_25,SIERRA DE GUADALUPE,,acc_4_25_577,Acceso Glorieta RENFE,est_4_25
78,est_4_25,SIERRA DE GUADALUPE,,acc_4_25_83,Avenida de la Democracia,est_4_25
79,est_4_25,SIERRA DE GUADALUPE,,acc_4_25_84,Correspondencia RENFE,est_4_25
80,est_4_25,SIERRA DE GUADALUPE,,acc_4_25_85,Ascensor exterior RENFE,est_4_25
81,est_4_25,SIERRA DE GUADALUPE,,acc_4_25_86,Avda. de la Democracia - Arboleda,est_4_25
82,est_4_26,VILLA DE VALLECAS,,acc_4_26_87,Pº Federico García Lorca,est_4_26
83,est_4_26,VILLA DE VALLECAS,,acc_4_26_88,Sierra Vieja,est_4_26
84,est_4_26,VILLA DE VALLECAS,,acc_4_26_89,Ascensor,est_4_26
85,est_4_262,BAMBU,,acc_4_262_643,Bambú,est_4_262
86,est_4_262,BAMBU,,acc_4_262_644,Ascensor,est_4_262
87,est_4_263,PINAR DE CHAMARTIN,,acc_4_263_645,Arturo Soria,est_4_263
88,est_4_263,PINAR DE CHAMARTIN,,acc_4_263_646,Ascensor,est_4_263
89,est_4_263,PINAR DE CHAMARTIN,,par_4_266,PINAR DE CHAMARTIN,est_4_263
90,est_4_27,CONGOSTO,,acc_4_27_90,Congosto,est_4_27
91,est_4_27,CONGOSTO,,acc_4_27_91,Plaza de Congosto,est_4_27
92,est_4_27,CONGOSTO,,acc_4_27_92,Ascensor,est_4_27
93,est_4_293,LA GAVIA,,acc_4_293_713,Avda. Ensanche de Vallecas,est_4_293
94,est_4_293,LA GAVIA,,acc_4_293_714,Ascensor,est_4_293
95,est_4_294,LAS SUERTES,,acc_4_294_715,Cañada del Santísimo,est_4_294
96,est_4_294,LAS SUERTES,,acc_4_294_716,Ascensor,est_4_294
97,est_4_295,VALDECARROS,,acc_4_295_717,Avda. Ensanche de Vallecas,est_4_295
98,est_4_295,VALDECARROS,,acc_4_295_718,Ascensor,est_4_295
99,est_4_3,TETUAN,,acc_4_3_7,Algodonales,est_4_3
100,est_4_3,TETUAN,,acc_4_3_8,General Margallo,est_4_3
101,est_4_4,ESTRECHO,,acc_4_4_10,Juan de Olías,est_4_4
102,est_4_4,ESTRECHO,,acc_4_4_11,Manuel Luna,est_4_4
103,est_4_4,ESTRECHO,,acc_4_4_12,Fulgencio de Miguel,est_4_4
104,est_4_4,ESTRECHO,,acc_4_4_9,Navarra,est_4_4
105,est_4_5,ALVARADO,,acc_4_5_13,Bravo Murillo impares,est_4_5
106,est_4_5,ALVARADO,,acc_4_5_14,Bravo Murillo pares,est_4_5
107,est_4_6,CUATRO CAMINOS,,acc_4_6_15,Reina Victoria impares,est_4_6
108,est_4_6,CUATRO CAMINOS,,acc_4_6_16,Santa Engracia,est_4_6
109,est_4_6,CUATRO CAMINOS,,acc_4_6_17,Reina Victoria pares,est_4_6
110,est_4_6,CUATRO CAMINOS,,acc_4_6_18,Bravo Murillo,est_4_6
111,est_4_6,CUATRO CAMINOS,,acc_4_6_19,Maudes,est_4_6
112,est_4_6,CUATRO CAMINOS,,acc_4_6_615,Ascensor exterior,est_4_6
113,est_4_6,CUATRO CAMINOS,,par_4_42,CUATRO CAMINOS,est_4_6
114,est_4_6,CUATRO CAMINOS,,par_4_121,CUATRO CAMINOS,est_4_6
115,est_4_7,RIOS ROSAS,,acc_4_7_20,Ríos Rosas pares,est_4_7
116,est_4_7,RIOS ROSAS,,acc_4_7_21,Ríos Rosas impares,est_4_7
117,est_4_7,RIOS ROSAS,,acc_4_7_22,Bretón de los Herreros,est_4_7
118,est_4_8,IGLESIA,,acc_4_8_23,General Martínez Campos,est_4_8
119,est_4_8,IGLESIA,,acc_4_8_24,Santa Engracia,est_4_8
120,est_4_8,IGLESIA,,acc_4_8_25,Sagunto,est_4_8
121,est_4_8,IGLESIA,,acc_4_8_26,Eloy Gonzalo pares,est_4_8
122,est_4_8,IGLESIA,,acc_4_8_27,Eloy Gonzalo impares,est_4_8
123,est_4_8,IGLESIA,,acc_4_8_774,Ascensor,est_4_8
124,est_4_8,IGLESIA,,acc_4_8_775,Ascensor,est_4_8
125,est_4_9,BILBAO,,acc_4_9_28,Fuencarral,est_4_9
126,est_4_9,BILBAO,,acc_4_9_29,Luchana,est_4_9
127,est_4_9,BILBAO,,acc_4_9_30,Manuela Malasaña,est_4_9
128,est_4_9,BILBAO,,acc_4_9_31,Francisco de Rojas,est_4_9
129,est_4_9,BILBAO,,acc_4_9_32,Luchana impares,est_4_9
130,est_4_9,BILBAO,,acc_4_9_33,Trafalgar,est_4_9
131,est_4_9,BILBAO,,par_4_56,BILBAO,est_4_9
132,est_4_260,LA ELIPA,,acc_4_260_640,Avda. Marqués de Corbera,est_4_260
133,est_4_260,LA ELIPA,,acc_4_260_641,Ascensor,est_4_260
134,est_4_28,VENTAS,,acc_4_28_93,Plaza de Toros,est_4_28
135,est_4_28,VENTAS,,acc_4_28_94,Plaza de Toros,est_4_28
136,est_4_28,VENTAS,,par_4_81,VENTAS,est_4_28
137,est_4_29,MANUEL BECERRA,,acc_4_29_95,D. Ramón de la Cruz,est_4_29
138,est_4_29,MANUEL BECERRA,,acc_4_29_96,Doctor Esquerdo,est_4_29
139,est_4_29,MANUEL BECERRA,,par_4_116,MANUEL BECERRA,est_4_29
140,est_4_30,GOYA,,acc_4_30_100,Felipe II impares,est_4_30
141,est_4_30,GOYA,,acc_4_30_101,General Díaz Porlier,est_4_30
142,est_4_30,GOYA,,acc_4_30_778,Ascensor ext nº4 a A2 L4,est_4_30
143,est_4_30,GOYA,,acc_4_30_779,Ascensor ext nº5 a A2 L4,est_4_30
144,est_4_30,GOYA,,acc_4_30_780,Ascensor ext nº2 a A1 L2,est_4_30
145,est_4_30,GOYA,,acc_4_30_781,Ascensor ext nº3 a A1 L2,est_4_30
146,est_4_30,GOYA,,acc_4_30_782,Ascensor exterior,est_4_30
147,est_4_30,GOYA,,acc_4_30_97,Conde de Peñalver pares,est_4_30
148,est_4_30,GOYA,,acc_4_30_98,Conde de Peñalver impares,est_4_30
149,est_4_30,GOYA,,acc_4_30_99,Felipe II pares,est_4_30
150,est_4_30,GOYA,,par_4_61,GOYA,est_4_30
151,est_4_31,PRINCIPE DE VERGARA,,acc_4_31_103,Alcalá,est_4_31
152,est_4_31,PRINCIPE DE VERGARA,,par_4_172,PRINCIPE DE VERGARA,est_4_31
153,est_4_32,RETIRO,,acc_4_32_104,Lagasca,est_4_32
154,est_4_32,RETIRO,,acc_4_32_105,Rampa,est_4_32
155,est_4_32,RETIRO,,acc_4_32_106,Retiro,est_4_32
156,est_4_32,RETIRO,,acc_4_32_107,Claudio Coello,est_4_32
157,est_4_322,LA ALMUDENA,,acc_4_322_1058,Arriaga,est_4_322
158,est_4_322,LA ALMUDENA,,acc_4_322_1059,Ascensor Exterior,est_4_322
159,est_4_323,ALSACIA,,acc_4_323_1060,Acceso Intercambiador,est_4_323
160,est_4_323,ALSACIA,,acc_4_323_1061,Ascensor Exterior Nº1,est_4_323
161,est_4_323,ALSACIA,,acc_4_323_1062,Avenida de Guadalajara,est_4_323
162,est_4_323,ALSACIA,,acc_4_323_1063,Ascensor Exterior Nº 2,est_4_323
163,est_4_324,AVENIDA DE GUADALAJARA,,acc_4_324_1064,Dresde,est_4_324
164,est_4_324,AVENIDA DE GUADALAJARA,,acc_4_324_1065,Ascensor Exterior,est_4_324
165,est_4_325,LAS ROSAS,,acc_4_325_1066,Paseo de Ginebra,est_4_325
166,est_4_325,LAS ROSAS,,acc_4_325_1067,Ascensor Exterior,est_4_325
167,est_4_33,BANCO DE ESPAÑA,,acc_4_33_108,Palacio de Buenavista,est_4_33
168,est_4_33,BANCO DE ESPAÑA,,acc_4_33_109,Banco de España,est_4_33
169,est_4_33,BANCO DE ESPAÑA,,acc_4_33_110,Marqués de Cubas,est_4_33
170,est_4_33,BANCO DE ESPAÑA,,acc_4_33_111,Barquillo,est_4_33
171,est_4_34,SEVILLA,,acc_4_34_1097,Alcalá,est_4_34
172,est_4_34,SEVILLA,,acc_4_34_1098,Ascensor,est_4_34
173,est_4_36,OPERA,,acc_4_36_1054,Arenal,est_4_36
174,est_4_36,OPERA,,acc_4_36_1056,Campomanes,est_4_36
175,est_4_36,OPERA,,acc_4_36_1057,Ascensor,est_4_36
176,est_4_36,OPERA,,par_4_89,OPERA,est_4_36
177,est_4_36,OPERA,,par_4_237,OPERA,est_4_36
178,est_4_37,SANTO DOMINGO,,acc_4_37_116,Santo Domingo,est_4_37
179,est_4_37,SANTO DOMINGO,,acc_4_37_117,Gran Vía,est_4_37
180,est_4_39,SAN BERNARDO,,acc_4_39_120,Alberto Aguilera,est_4_39
181,est_4_39,SAN BERNARDO,,acc_4_39_121,Carranza,est_4_39
182,est_4_39,SAN BERNARDO,,par_4_55,SAN BERNARDO,est_4_39
183,est_4_40,QUEVEDO,,acc_4_40_122,Arapiles,est_4_40
184,est_4_40,QUEVEDO,,acc_4_40_123,Fuencarral,est_4_40
185,est_4_41,CANAL,,acc_4_41_124,Bravo Murillo pares,est_4_41
186,est_4_41,CANAL,,acc_4_41_125,Bravo Murillo impares,est_4_41
187,est_4_41,CANAL,,acc_4_41_126,Ascensor,est_4_41
188,est_4_41,CANAL,,par_4_144,CANAL,est_4_41
189,est_90_14,Intercambiador de Moncloa,,par_4_53,MONCLOA,est_90_14
190,est_90_14,Intercambiador de Moncloa,,acc_4_53_155,Acceso Intercambiador Ejercito del Aire,est_90_14
191,est_90_14,Intercambiador de Moncloa,,acc_4_53_156,Princesa,est_90_14
192,est_90_14,Intercambiador de Moncloa,,acc_4_53_157,Ascensor exterior intercambiador,est_90_14
193,est_90_14,Intercambiador de Moncloa,,acc_4_53_579,Edificio de acceso intercambiador,est_90_14
194,est_90_14,Intercambiador de Moncloa,,acc_4_53_798,Arcipreste de Hita,est_90_14
195,est_90_14,Intercambiador de Moncloa,,acc_4_53_807,Intercambiador E. del Aire,est_90_14
196,est_90_14,Intercambiador de Moncloa,,par_4_125,MONCLOA,est_90_14
197,est_4_267,ALMENDRALES,,acc_4_267_651,Avda. Córdoba impares,est_4_267
198,est_4_267,ALMENDRALES,,acc_4_267_652,Avda. Córdoba pares,est_4_267
199,est_4_267,ALMENDRALES,,acc_4_267_653,Ascensor,est_4_267
200,est_4_268,HOSPITAL 12 DE OCTUBRE,,acc_4_268_654,Glorieta de Málaga,est_4_268
201,est_4_268,HOSPITAL 12 DE OCTUBRE,,acc_4_268_655,Ascensor,est_4_268
202,est_4_269,SAN FERMÍN-ORCASUR,,acc_4_269_656,Avda. Perla,est_4_269
203,est_4_269,SAN FERMÍN-ORCASUR,,acc_4_269_657,Avda. Andalucia pares,est_4_269
204,est_4_269,SAN FERMÍN-ORCASUR,,acc_4_269_658,Ascensor,est_4_269
205,est_4_270,CIUDAD DE LOS ANGELES,,acc_4_270_659,Tertulia,est_4_270
206,est_4_270,CIUDAD DE LOS ANGELES,,acc_4_270_660,Paseo Gigantes y Cabezudos,est_4_270
207,est_4_270,CIUDAD DE LOS ANGELES,,acc_4_270_661,Ascensor,est_4_270
208,est_4_271,VILLAVERDE BAJO CRUCE,,acc_4_271_662,Santiago Amón,est_4_271
209,est_4_271,VILLAVERDE BAJO CRUCE,,acc_4_271_663,Santa Petronila,est_4_271
210,est_4_271,VILLAVERDE BAJO CRUCE,,acc_4_271_664,Ascensor,est_4_271
211,est_4_272,SAN CRISTÓBAL,,acc_4_272_665,Moncada,est_4_272
212,est_4_272,SAN CRISTÓBAL,,acc_4_272_666,Avda. Andalucía pares,est_4_272
213,est_4_272,SAN CRISTÓBAL,,acc_4_272_667,Ascensor,est_4_272
214,est_4_273,VILLAVERDE ALTO,,acc_4_273_668,Valle de Tobalina,est_4_273
215,est_4_273,VILLAVERDE ALTO,,acc_4_273_670,Ascensor,est_4_273
216,est_4_43,LEGAZPI,,acc_4_43_127,Plaza de Legazpi,est_4_43
217,est_4_43,LEGAZPI,,acc_4_43_128,Beata María Ana de Jesús,est_4_43
218,est_4_43,LEGAZPI,,acc_4_43_783,Plaza de Legazpi esquina Bolivar,est_4_43
219,est_4_43,LEGAZPI,,acc_4_43_784,Ascensor,est_4_43
220,est_4_43,LEGAZPI,,par_4_110,LEGAZPI,est_4_43
221,est_4_44,DELICIAS,,acc_4_44_129,Cáceres,est_4_44
222,est_4_44,DELICIAS,,acc_4_44_130,Ciudad Real,est_4_44
223,est_4_44,DELICIAS,,acc_4_44_785,Pº de las Delicias impares,est_4_44
224,est_4_44,DELICIAS,,acc_4_44_786,Ascensor,est_4_44
225,est_4_45,PALOS DE LA FRONTERA,,acc_4_45_131,Paseo de las Delicias,est_4_45
226,est_4_45,PALOS DE LA FRONTERA,,acc_4_45_787,Palos de la Frontera impares,est_4_45
227,est_4_45,PALOS DE LA FRONTERA,,acc_4_45_788,Ascensor,est_4_45
228,est_4_46,EMBAJADORES,,acc_4_46_136,Embajadores,est_4_46
229,est_4_46,EMBAJADORES,,acc_4_46_137,Ronda de Valencia,est_4_46
230,est_4_46,EMBAJADORES,,acc_4_46_789,Ascensor,est_4_46
231,est_4_46,EMBAJADORES,,acc_4_92_251,Pº Esperanza,est_4_46
232,est_4_47,LAVAPIES,,acc_4_47_790,Ascensor,est_4_47
233,est_4_47,LAVAPIES,,acc_4_47_791,Argumosa,est_4_47
234,est_4_49,CALLAO,,acc_4_49_139,Centro Comercial,est_4_49
235,est_4_49,CALLAO,,acc_4_49_140,Plaza de Callao,est_4_49
236,est_4_49,CALLAO,,acc_4_49_141,Gran Vía,est_4_49
237,est_4_49,CALLAO,,acc_4_49_142,Palacio de la Prensa,est_4_49
238,est_4_49,CALLAO,,acc_4_49_792,Jacometrezo,est_4_49
239,est_4_49,CALLAO,,acc_4_49_793,Ascensor,est_4_49
240,est_4_49,CALLAO,,acc_4_49_794,Ascensor,est_4_49
241,est_4_49,CALLAO,,par_4_88,CALLAO,est_4_49
242,est_4_50,PLAZA DE ESPAÑA,,acc_4_38_118,Ministerio de Justicia,est_4_50
243,est_4_50,PLAZA DE ESPAÑA,,acc_4_38_119,Noviciado,est_4_50
244,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_143,Leganitos,est_4_50
245,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_144,Gran Vía,est_4_50
246,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_145,Plaza de España,est_4_50
247,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_146,Reyes,est_4_50
248,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_147,Princesa,est_4_50
249,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_148,Ascensor,est_4_50
250,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_149,Ascensor,est_4_50
251,est_4_50,PLAZA DE ESPAÑA,,acc_4_50_795,Ascensor,est_4_50
252,est_4_50,PLAZA DE ESPAÑA,,par_4_197,PLAZA DE ESPAÑA,est_4_50
253,est_4_51,VENTURA RODRIGUEZ,,acc_4_51_150,Princesa impares,est_4_51
254,est_4_51,VENTURA RODRIGUEZ,,acc_4_51_618,Princesa pares,est_4_51
255,est_4_51,VENTURA RODRIGUEZ,,acc_4_51_796,Ascensor,est_4_51
256,est_4_52,ARGÜELLES,,acc_4_52_1099,Guzmán el Bueno - Ascensor,est_4_52
257,est_4_52,ARGÜELLES,,acc_4_52_151,Princesa,est_4_52
258,est_4_52,ARGÜELLES,,acc_4_52_152,Alberto Aguilera,est_4_52
259,est_4_52,ARGÜELLES,,acc_4_52_153,Altamirano,est_4_52
260,est_4_52,ARGÜELLES,,acc_4_52_154,Guzmán el Bueno,est_4_52
261,est_4_52,ARGÜELLES,,acc_4_52_797,Alberto Aguilera - Ascensor,est_4_52
262,est_4_52,ARGÜELLES,,par_4_54,ARGÜELLES,est_4_52
263,est_4_52,ARGÜELLES,,par_4_126,ARGÜELLES,est_4_52
264,est_90_4,Intercambiador de Avenida de América,,par_4_64,AVENIDA DE AMERICA,est_90_4
265,est_90_4,Intercambiador de Avenida de América,,acc_4_64_181,Avda. América impares,est_90_4
266,est_90_4,Intercambiador de Avenida de América,,acc_4_64_182,Avda. América pares,est_90_4
267,est_90_4,Intercambiador de Avenida de América,,acc_4_64_184,Ascensor exterior intercambiador,est_90_4
268,est_90_4,Intercambiador de Avenida de América,,acc_4_64_185,Pedro Valdivia,est_90_4
269,est_90_4,Intercambiador de Avenida de América,,par_4_118,AVENIDA DE AMERICA,est_90_4
270,est_90_4,Intercambiador de Avenida de América,,par_4_141,AVENIDA DE AMERICA,est_90_4
271,est_90_4,Intercambiador de Avenida de América,,par_4_170,AVENIDA DE AMERICA,est_90_4
272,est_4_264,HORTALEZA,,acc_4_264_647,Capitán Cortés,est_4_264
273,est_4_264,HORTALEZA,,acc_4_264_648,Costa del Sol,est_4_264
274,est_4_265,MANOTERAS,,acc_4_265_649,Vélez Rubio,est_4_265
275,est_4_265,MANOTERAS,,acc_4_265_650,Ascensor,est_4_265
276,est_4_57,ALONSO MARTINEZ,,acc_4_57_160,Santa Bárbara,est_4_57
277,est_4_57,ALONSO MARTINEZ,,acc_4_57_161,Génova pares,est_4_57
278,est_4_57,ALONSO MARTINEZ,,acc_4_57_162,Santa Engracia,est_4_57
279,est_4_57,ALONSO MARTINEZ,,acc_4_57_163,Hermanos Álvarez Quintero,est_4_57
280,est_4_57,ALONSO MARTINEZ,,par_4_85,ALONSO MARTINEZ,est_4_57
